,NO-N,NO-S,no-flex,trans,stor,full-flex
166,3275.0,2000.0,464182787.95477986,263718667.64017484,418109681.56112343,238005558.73172224
167,3275.0,2050.0,458981025.6027571,261253409.4481141,412911402.56319946,234094030.54153848
168,3275.0,2100.0,453869559.39520764,258871912.71007782,407790296.9465593,230210153.16692302
169,3275.0,2150.0,448848389.33213186,256574005.49999997,402747350.6450343,226383078.51347512
170,3275.0,2200.0,443917515.41352934,254352227.6818541,397782579.925131,222601250.56249332
171,3275.0,2250.0,439076937.63940066,252207559.20100394,392890677.1824158,218901408.55986473
172,3275.0,2300.0,434326656.0097452,250140878.509996,388066978.3410418,215199157.83567497
173,3275.0,2350.0,429666670.5245636,248152365.096636,383310100.370984,211555259.26579583
174,3275.0,2400.0,425096981.18385524,246237837.73223507,378627459.9824101,207960703.4832897
175,3275.0,2450.0,420617587.98762023,244394740.9711263,374015931.3246946,204491979.9169704
176,3275.0,2500.0,416228490.93585896,242614240.4028427,369459131.64343506,201147685.98161465
177,3275.0,2550.0,411929690.0285716,240902376.87507135,364971358.6418673,197787161.26702812
178,3275.0,2600.0,407721185.2657572,239259507.95754677,360551966.4936185,194459158.81479126
179,3275.0,2650.0,403602976.64741635,237690172.76065838,356194687.0299499,191168559.3831997
180,3275.0,2700.0,399575064.1735494,236186155.44935483,351891937.17566466,187932588.90249407
181,3275.0,2750.0,395637447.8441555,234744665.7215512,347650099.6970605,184715870.6326117
182,3275.0,2800.0,391790127.65923524,233366872.06736827,343469507.20982724,181504472.87499672
183,3275.0,2850.0,388033103.6187888,232051955.9301169,339349417.4208061,178438582.81974122
184,3275.0,2900.0,384366375.72281545,230797581.27635366,335278093.1135491,175366672.8568569
185,3275.0,2950.0,380789943.971316,229608567.4651611,331251783.0423929,172431575.57312307
186,3275.0,3000.0,377303808.3642899,228479854.8561848,327274317.5405902,169452756.53668502
187,3275.0,3050.0,373907968.90173745,227413924.06752133,323350726.79400325,166551782.00912395
188,3275.0,3100.0,370602425.5836582,226409409.10364807,319475677.4505262,163590127.44862732
189,3275.0,3150.0,367387178.41005266,225468411.51565978,315658530.4070837,160755863.37370637
