,NO-N,NO-S,no-flex,trans,stor,full-flex
278,3275.0,7600.0,442866238.57558584,401535810.55342764,139943858.19979745,101170730.0331666
279,3275.0,7650.0,447777644.4045964,406797780.7625817,141132785.24179986,104115180.30219308
280,3275.0,7700.0,452779346.37808084,412140569.0832627,142462369.20219693,107398359.1650427
281,3275.0,7750.0,457871344.4960385,417563751.92485654,143887810.18065417,110712928.17112893
282,3275.0,7800.0,463053638.7584698,423068026.25968623,145474498.0223487,114295381.31473427
283,3275.0,7850.0,468326229.1653747,428651176.33216524,147170705.5831216,117768304.09513542
284,3275.0,7900.0,473689115.71675307,434315664.62333757,149018147.68353766,121414067.03707907
285,3275.0,7950.0,479142298.41260535,440061706.47369355,151050271.69237915,125250466.22156693
286,3275.0,8000.0,484685777.2529304,445888971.618126,153179019.97758657,129291790.67084225
287,3275.0,8050.0,490319552.23772967,451795940.2825274,155340245.78131625,133352011.0221006
288,3275.0,8100.0,496043623.3670019,457783517.20987093,157700145.7307656,137887407.93516558
289,3275.0,8150.0,501857990.6407479,463851218.0027795,160200698.8348108,142141686.29494363
290,3275.0,8200.0,507762654.05896765,469999484.0722927,163013617.1468845,146681996.59334552
291,3275.0,8250.0,513757613.6216603,476231259.297287,166106115.93145585,151538056.3086634
292,3275.0,8300.0,519842869.32882684,482544595.3533726,169116226.51420826,156171919.20571783
293,3275.0,8350.0,526018421.1804667,488939927.32189584,172297903.23008943,161073229.76233926
294,3275.0,8400.0,532284269.1765804,495418224.1148715,175830499.4226601,166146769.7464094
295,3275.0,8450.0,538640413.3171674,501978820.24390703,179449088.34161025,171269139.38399705
296,3275.0,8500.0,545086853.6022279,508620657.9181942,183212500.82498607,176194535.8147215
297,3275.0,8550.0,551623590.0317621,515344077.0725752,187359121.7329653,181523783.12450665
298,3275.0,8600.0,558250622.6057698,522150716.0811776,191889466.18927047,187011732.9983585
299,3275.0,8650.0,564967951.3242508,529039402.1835088,196698822.42501354,192807152.89016983
300,3275.0,8700.0,571775576.1872056,536011247.23680097,201640837.03440928,198695787.13197654
301,3275.0,8750.0,578673497.1946335,543066445.4718298,206696553.86124858,204526317.97549027
302,3275.0,8800.0,585661714.3465352,550204226.9597001,211826334.98147008,210540877.706264
303,3275.0,8850.0,592740227.6429102,557424451.2572032,217162242.70296997,216813670.40997303
304,3275.0,8900.0,599909037.083759,564728710.0014083,222520458.92400593,223199529.15993786
305,3275.0,8950.0,607168142.6690811,572115947.6086266,228008964.96506763,229654466.00064063
306,3275.0,9000.0,614517544.3988771,579586025.5899473,233768699.03658068,236245064.67956993
307,3275.0,9050.0,621957242.273146,587138377.2057388,239656307.0803341,242689303.1668365
308,3275.0,9100.0,629487236.2918888,594773437.2073693,245587839.9825675,249352969.70379508
309,3275.0,9150.0,637107526.4551052,602491418.6420115,251803522.16316926,256012561.22783336
310,3275.0,9200.0,644818112.762795,610293453.5993978,258330335.1325331,262944075.81311265
311,3275.0,9250.0,652618995.2149585,618179586.6086717,265139996.40964764,269798878.73005164
312,3275.0,9300.0,660510173.8115952,626148889.924022,272109316.8551095,276563219.152369
313,3275.0,9350.0,668491648.5527049,634201785.7068096,279052427.6099072,283559011.87999594
314,3275.0,9400.0,676563419.4382892,642339504.7621267,286190726.22984445,290839195.0325459
