,NO-N,NO-S,no-flex,trans,stor,full-flex
265,3275.0,6950.0,387234911.9455349,340327335.536635,169003502.96214715,93576332.18850492
266,3275.0,7000.0,390972467.8963901,344566288.1370562,169621646.2935878,95380226.44838883
267,3275.0,7050.0,394800319.9917188,348882078.6180831,170290269.51938322,97226378.69548464
268,3275.0,7100.0,398718468.231521,353275943.2719318,171045637.08195397,99158546.35179023
269,3275.0,7150.0,402726912.6157967,357747917.53962165,171899064.9187456,101116867.94006327
270,3275.0,7200.0,406825653.14454573,362299360.6847001,172807754.95008552,103209289.67801686
271,3275.0,7250.0,411014689.8177684,366929465.2109364,173834254.26073813,105258422.0281617
272,3275.0,7300.0,415294022.6354647,371637025.34558845,174919042.22793087,107395587.23227905
273,3275.0,7350.0,419663651.5976344,376421942.50781655,176086923.2063556,109710479.14478447
274,3275.0,7400.0,424123576.70427763,381286586.6578549,177364414.46474612,112050883.15617256
275,3275.0,7450.0,428673797.95539427,386229871.389967,178719713.27137145,114545606.63746443
276,3275.0,7500.0,433314315.3509846,391252211.9938106,180094421.01959655,117165824.47564079
277,3275.0,7550.0,438045128.8910485,396354577.978874,181544561.27377132,119869483.42739849
278,3275.0,7600.0,442866238.5755857,401535810.5534275,183088941.23905668,122707170.5553076
279,3275.0,7650.0,447777644.4045963,406797780.7625819,184756206.41078046,125579124.1031817
280,3275.0,7700.0,452779346.37808096,412140569.0832627,186515279.67254153,128511310.59864031
281,3275.0,7750.0,457871344.4960387,417563751.9248567,188403661.47428876,131570925.13250174
282,3275.0,7800.0,463053638.75847006,423068026.25968623,190394196.21600282,134931981.12086964
283,3275.0,7850.0,468326229.1653748,428651176.3321653,192453221.6390732,138367747.3761601
284,3275.0,7900.0,473689115.71675324,434315664.6233376,194641323.82752392,141927406.51966488
285,3275.0,7950.0,479142298.41260505,440061706.47369367,196977480.4412714,145427190.35066685
286,3275.0,8000.0,484685777.25293046,445888971.6181263,199460425.95054692,148888270.13413754
287,3275.0,8050.0,490319552.2377293,451795940.28252774,201995219.30680087,152550591.7332525
288,3275.0,8100.0,496043623.36700195,457783517.20987105,204619038.98545283,156285266.8687017
289,3275.0,8150.0,501857990.64074796,463851218.00277954,207300831.1372818,160107856.62724283
290,3275.0,8200.0,507762654.0589673,469999484.0722927,210089540.31021717,164026712.21701917
291,3275.0,8250.0,513757613.6216604,476231259.29728717,213001227.7615536,168175720.0368891
292,3275.0,8300.0,519842869.3288269,482544595.3533728,216053876.14117524,172428189.55001208
293,3275.0,8350.0,526018421.180467,488939927.32189596,219192670.87593445,176685776.36118168
294,3275.0,8400.0,532284269.17658037,495418224.11487126,222371930.01236,181342558.59164152
295,3275.0,8450.0,538640413.3171672,501978820.24390686,225666378.95247066,186087772.81149796
296,3275.0,8500.0,545086853.6022278,508620657.91819406,229140683.8781291,190910518.33770427
297,3275.0,8550.0,551623590.0317621,515344077.07257545,232774636.91230765,195740366.59439677
298,3275.0,8600.0,558250622.6057696,522150716.0811773,236536273.11146092,200649012.37321797
299,3275.0,8650.0,564967951.324251,529039402.1835091,240410529.33002782,205804054.74059686
300,3275.0,8700.0,571775576.1872052,536011247.2368009,244442327.85610503,211308863.77957618
301,3275.0,8750.0,578673497.1946336,543066445.4718299,248683014.79887146,216807540.2794615
302,3275.0,8800.0,585661714.3465351,550204226.9597,253052391.8458683,222347401.12135574
303,3275.0,8850.0,592740227.6429104,557424451.2572032,257520847.33609435,228256547.4765344
304,3275.0,8900.0,599909037.083759,564728710.0014082,262075935.27439567,234356110.43928406
305,3275.0,8950.0,607168142.6690814,572115947.6086261,266918256.59148574,240609814.7817067
306,3275.0,9000.0,614517544.3988771,579586025.5899471,271700114.73768634,246998514.46766105
307,3275.0,9050.0,621957242.2731462,587138377.2057385,276646493.7888483,253181689.00286734
308,3275.0,9100.0,629487236.291889,594773437.2073692,281855644.4332475,259569731.54857728
309,3275.0,9150.0,637107526.4551052,602491418.6420122,287174183.0610918,265935416.32495797
310,3275.0,9200.0,644818112.7627951,610293453.5993978,292783635.6223367,272517742.6824994
311,3275.0,9250.0,652618995.2149583,618179586.6086715,298473493.4557058,279199509.2826998
312,3275.0,9300.0,660510173.811595,626148889.9240223,304314980.3245618,285814043.2693791
313,3275.0,9350.0,668491648.5527053,634201785.7068096,310341940.00466096,292577718.01750845
314,3275.0,9400.0,676563419.4382893,642339504.7621268,316565387.9519451,299472152.77406424
